prodtaken,age,typeofcontact,citytier,durationofpitch,occupation,gender,numberofpersonvisiting,numberoffollowups,productpitched,preferredpropertystar,maritalstatus,numberoftrips,passport,pitchsatisfactionscore,owncar,numberofchildrenvisiting,designation,monthlyincome
0,37,Self Enquiry,3,9,Salaried,Male,2,3,Standard,3,Unmarried,3,0,3,0,1,Senior Manager,22428
0,34,Self Enquiry,1,11,Small Business,Female,2,4,Standard,5,Unmarried,3,0,1,1,1,Senior Manager,26631
0,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Married,1,0,5,0,2,Senior Manager,24738
0,36,Self Enquiry,1,9,Salaried,Female,2,3,Basic,3,Married,6,0,1,0,1,Executive,17835
0,43,Company Invited,3,32,Salaried,Male,3,3,Super Deluxe,3,Married,2,1,1,1,0,AVP,31959
0,30,Company Invited,1,29,Salaried,Male,3,5,Basic,3,Married,2,0,3,0,0,Executive,17613
0,33,Company Invited,3,28,Small Business,Male,3,3,Deluxe,4,Married,1,0,1,0,0,Manager,21146
0,51,Self Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,1,VP,34537
1,31,Self Enquiry,3,12,Salaried,Male,3,5,Deluxe,3,Married,5,1,3,0,2,Manager,21172
0,26,Self Enquiry,1,12,Salaried,Female,2,4,Basic,4,Married,2,0,3,1,1,Executive,17368
1,58,Self Enquiry,1,29,Small Business,Female,3,3,Standard,3,Married,2,0,3,1,0,Senior Manager,25312
1,19,Self Enquiry,3,28,Small Business,Male,2,3,Basic,3,Single,2,1,1,1,0,Executive,16675
0,22,Self Enquiry,1,8,Large Business,Male,3,3,Basic,3,Married,1,0,5,1,0,Executive,17523
0,49,Self Enquiry,1,26,Small Business,Female,3,3,Deluxe,5,Married,2,0,1,1,0,Manager,21567
0,50,Company Invited,3,18,Small Business,Female,3,3,Standard,3,Unmarried,5,0,5,1,2,Senior Manager,24208
0,41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,1,0,1,Senior Manager,23189
0,26,Self Enquiry,2,31,Salaried,Female,3,3,Basic,3,Married,2,0,4,1,1,Executive,17942
1,51,Company Invited,1,14,Salaried,Male,2,5,Standard,3,Unmarried,3,0,1,1,0,Senior Manager,25650
0,39,Self Enquiry,3,10,Salaried,Female,2,4,Deluxe,3,Married,5,0,5,1,1,Manager,20902
0,25,Self Enquiry,3,34,Salaried,Male,2,4,Deluxe,3,Married,3,0,4,1,1,Manager,23639
0,30,Self Enquiry,2,15,Salaried,Male,2,3,Deluxe,3,Married,1,1,3,1,1,Manager,21347
0,30,Self Enquiry,1,24,Salaried,Female,3,3,Basic,3,Single,2,0,1,1,2,Executive,17632
0,30,Self Enquiry,1,11,Large Business,Female,2,3,Basic,5,Married,6,0,5,0,1,Executive,18204
0,30,Self Enquiry,1,8,Small Business,Male,2,4,Basic,3,Single,1,0,4,0,0,Executive,17720
0,41,Company Invited,1,16,Salaried,Male,3,4,Super Deluxe,5,Married,5,0,1,1,0,AVP,32181
0,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,3,0,1,0,0,Executive,17238
0,19,Self Enquiry,1,9,Small Business,Female,3,3,Basic,4,Single,2,0,3,1,0,Executive,16483
0,40,Company Invited,1,32,Small Business,Female,2,3,Deluxe,4,Married,2,0,1,0,1,Manager,20605
0,35,Self Enquiry,3,6,Small Business,Male,3,3,Standard,4,Married,2,0,4,0,0,Senior Manager,22295
0,53,Self Enquiry,3,12,Small Business,Male,2,3,Deluxe,3,Married,3,1,5,0,1,Manager,17306
0,45,Self Enquiry,1,15,Salaried,Male,2,3,Deluxe,4,Married,1,0,4,1,0,Manager,17348
0,32,Company Invited,3,14,Small Business,Female,2,3,Standard,3,Unmarried,2,0,4,1,1,Senior Manager,23998
0,51,Self Enquiry,1,13,Small Business,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,21132
0,58,Self Enquiry,1,15,Small Business,Female,3,4,Basic,4,Married,5,1,1,1,1,Executive,18346
0,40,Self Enquiry,3,10,Small Business,Male,3,4,Standard,3,Married,1,0,1,1,1,Senior Manager,25855
0,34,Company Invited,3,8,Small Business,Female,3,3,Basic,3,Married,7,0,5,0,0,Executive,17231
0,22,Self Enquiry,1,25,Small Business,Male,3,3,Basic,3,Married,2,0,1,1,0,Executive,17323
0,27,Company Invited,1,15,Small Business,Male,2,3,Basic,4,Married,7,0,3,1,1,Executive,17024
0,28,Self Enquiry,1,27,Small Business,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17713
0,57,Self Enquiry,1,30,Salaried,Male,2,1,Standard,3,Married,4,1,4,1,0,Senior Manager,24439
0,27,Company Invited,1,9,Small Business,Male,3,4,Basic,3,Married,2,1,1,0,2,Executive,17566
0,41,Self Enquiry,1,20,Salaried,Male,2,3,Basic,3,Married,5,0,4,1,1,Executive,17451
0,30,Self Enquiry,3,11,Salaried,Female,2,3,Standard,3,Married,3,0,4,1,1,Senior Manager,24419
0,38,Self Enquiry,3,6,Salaried,Female,2,4,Deluxe,3,Unmarried,5,0,1,0,1,Manager,23686
0,32,Self Enquiry,1,12,Salaried,Male,2,3,Basic,3,Single,4,0,1,0,1,Executive,18038
0,27,Self Enquiry,1,23,Large Business,Male,2,3,Basic,4,Married,1,1,4,0,0,Executive,18058
1,19,Company Invited,3,6,Large Business,Female,3,5,Basic,5,Single,1,0,3,1,0,Executive,17325
0,36,Company Invited,1,9,Small Business,Male,1,3,Basic,4,Single,5,0,4,1,0,Executive,17088
0,30,Company Invited,1,15,Small Business,Male,3,3,Deluxe,5,Married,2,0,1,1,1,Manager,18072
0,33,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17500
1,19,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,2,0,5,1,0,Executive,16102
0,46,Self Enquiry,3,6,Small Business,Female,3,3,Standard,5,Married,2,0,1,1,2,Senior Manager,25453
0,38,Self Enquiry,1,15,Salaried,Female,3,3,Basic,3,Single,2,0,1,1,2,Executive,17288
0,34,Self Enquiry,1,33,Small Business,Female,3,3,Basic,4,Single,3,0,3,0,0,Executive,17311
1,41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,1,Executive,18140
0,33,Self Enquiry,1,20,Small Business,Female,3,3,Basic,4,Married,2,0,5,1,1,Executive,17756
0,40,Self Enquiry,1,10,Small Business,Female,2,3,King,3,Married,2,0,5,1,1,VP,34033
0,55,Self Enquiry,1,20,Small Business,Male,3,1,King,4,Single,1,0,1,1,1,VP,33722
0,34,Company Invited,1,8,Salaried,Male,2,4,Deluxe,3,Married,2,0,4,0,1,Manager,24547
0,51,Self Enquiry,1,9,Small Business,Female,3,3,Super Deluxe,4,Single,4,0,5,1,1,AVP,28734
0,27,Self Enquiry,1,15,Small Business,Female,4,3,Basic,4,Single,2,0,3,0,1,Executive,17279
1,35,Self Enquiry,1,29,Salaried,Male,2,4,Deluxe,3,Married,4,1,4,1,0,Manager,20916
0,43,Company Invited,1,13,Small Business,Male,2,1,Basic,3,Married,5,0,4,1,0,Executive,17089
0,45,Company Invited,1,8,Small Business,Male,3,4,Super Deluxe,3,Married,1,0,4,1,2,AVP,31792
0,42,Company Invited,1,27,Small Business,Female,2,3,Deluxe,3,Married,3,0,1,0,0,Manager,20265
0,38,Self Enquiry,1,8,Salaried,Male,2,3,Deluxe,3,Married,1,0,1,1,1,Manager,21553
0,38,Self Enquiry,1,35,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,21261
0,49,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,1,0,0,Manager,21804
0,40,Self Enquiry,1,25,Small Business,Male,1,3,Deluxe,3,Married,1,1,1,1,0,Manager,17741
1,38,Self Enquiry,1,35,Small Business,Male,3,3,Deluxe,5,Married,1,1,3,1,2,Manager,21673
1,29,Self Enquiry,3,33,Small Business,Female,2,3,Standard,3,Married,2,0,3,0,0,Senior Manager,22639
0,22,Self Enquiry,1,11,Salaried,Male,2,1,Basic,4,Married,2,1,4,1,0,Executive,17328
0,36,Company Invited,1,24,Small Business,Female,3,3,Basic,3,Single,2,0,3,0,1,Executive,17153
0,46,Self Enquiry,1,6,Small Business,Male,3,3,Standard,5,Married,1,0,1,0,2,Senior Manager,24396
1,32,Self Enquiry,3,10,Small Business,Male,2,5,Standard,3,Married,2,0,1,1,0,Senior Manager,25400
0,30,Company Invited,1,6,Salaried,Male,2,4,Standard,3,Unmarried,2,0,5,1,1,Senior Manager,23474
0,27,Company Invited,3,26,Salaried,Female,2,3,Deluxe,3,Unmarried,2,0,1,1,1,Manager,24981
0,51,Self Enquiry,1,14,Salaried,Male,2,4,Standard,4,Married,6,0,3,1,1,Senior Manager,27490
1,30,Self Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,0,0,Executive,17657
0,41,Self Enquiry,3,12,Salaried,Female,3,3,Standard,3,Single,4,1,1,0,0,Senior Manager,28591
1,30,Company Invited,3,32,Small Business,Female,2,4,Deluxe,5,Unmarried,6,0,1,1,1,Manager,21696
1,29,Self Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,1,0,0,Executive,17058
0,45,Company Invited,3,12,Small Business,Female,2,4,Standard,3,Unmarried,7,0,4,1,0,Senior Manager,23865
0,54,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,5,Married,3,0,4,1,0,Manager,20940
0,36,Self Enquiry,1,11,Salaried,Male,3,3,Deluxe,4,Single,1,0,1,1,1,Manager,20914
0,33,Self Enquiry,1,10,Small Business,Female,2,4,Basic,4,Married,7,0,4,0,1,Executive,17622
0,37,Company Invited,1,17,Salaried,Male,2,3,Standard,3,Married,2,1,3,1,1,Senior Manager,27185
0,38,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,1,0,1,1,1,Senior Manager,25609
0,59,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,4,0,3,0,0,Executive,17177
0,37,Company Invited,3,10,Small Business,Male,2,3,Basic,3,Married,5,0,4,1,0,Executive,17793
0,29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,3,1,1,Senior Manager,22918
0,35,Company Invited,3,6,Small Business,Female,3,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,23789
1,29,Self Enquiry,1,24,Small Business,Male,2,4,Basic,3,Single,2,1,3,0,0,Executive,17389
0,52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,1,0,Executive,18212
0,42,Self Enquiry,1,10,Large Business,Male,2,3,King,3,Married,2,0,1,0,0,VP,34232
0,59,Self Enquiry,2,12,Small Business,Male,2,3,Basic,3,Married,1,0,4,0,0,Executive,17267
0,50,Self Enquiry,3,6,Small Business,Female,3,3,King,3,Married,4,0,1,1,0,VP,34517
1,33,Self Enquiry,1,20,Small Business,Male,2,3,Basic,3,Married,6,1,1,1,1,Executive,17436
0,43,Self Enquiry,3,22,Small Business,Female,3,3,Super Deluxe,3,Married,6,1,3,0,0,AVP,31064
1,33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,1,0,3,1,1,Executive,17707
0,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,1,1,0,VP,34068
0,39,Self Enquiry,1,6,Small Business,Female,3,3,Basic,3,Married,1,0,3,1,0,Executive,17232
0,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,1,0,0,Manager,18072
0,40,Self Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319
0,45,Self Enquiry,1,6,Salaried,Male,3,1,King,3,Married,1,0,4,1,1,VP,34202
0,31,Company Invited,1,9,Small Business,Male,3,3,Standard,3,Married,1,0,4,1,0,Senior Manager,28675
0,33,Self Enquiry,1,11,Salaried,Female,3,4,Basic,3,Married,2,0,1,0,0,Executive,17911
0,34,Self Enquiry,1,8,Salaried,Male,2,4,Deluxe,5,Married,7,0,4,0,1,Manager,20957
0,45,Company Invited,1,13,Salaried,Male,3,1,Deluxe,3,Married,5,0,1,1,0,Manager,21434
1,37,Company Invited,1,16,Small Business,Male,3,3,Standard,3,Married,7,0,3,0,2,Senior Manager,25048
0,39,Company Invited,1,8,Large Business,Female,3,3,Standard,3,Unmarried,1,0,1,1,2,Senior Manager,25938
0,29,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Single,2,0,3,1,1,Executive,17340
0,42,Self Enquiry,1,23,Salaried,Female,2,1,Deluxe,5,Unmarried,4,1,1,1,1,Manager,21545
0,29,Self Enquiry,3,26,Small Business,Male,2,3,Deluxe,3,Married,3,0,1,1,0,Manager,21931
0,42,Self Enquiry,1,8,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,1,Executive,17593
0,40,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,0,5,1,0,VP,34436
0,51,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,0,Executive,17723
0,32,Company Invited,1,13,Salaried,Male,3,1,Basic,4,Married,2,0,1,0,1,Executive,17794
0,38,Company Invited,3,8,Salaried,Male,2,4,Deluxe,3,Married,4,0,5,1,1,Manager,20249
0,32,Self Enquiry,1,8,Large Business,Male,2,4,Deluxe,5,Single,5,0,4,0,1,Manager,17176
0,46,Self Enquiry,3,8,Large Business,Female,3,5,Super Deluxe,4,Married,4,1,5,1,0,AVP,31872
0,29,Self Enquiry,3,8,Small Business,Male,3,4,Deluxe,4,Married,3,0,4,1,0,Manager,21644
0,31,Self Enquiry,1,29,Small Business,Male,3,4,Deluxe,3,Married,1,0,3,0,1,Manager,20582
0,45,Self Enquiry,1,26,Small Business,Male,3,3,Super Deluxe,3,Married,1,1,3,1,1,AVP,28496
0,36,Self Enquiry,1,12,Salaried,Male,2,3,Basic,3,Married,1,0,5,1,1,Executive,18210
0,55,Self Enquiry,1,6,Small Business,Male,2,3,King,5,Single,1,1,1,1,1,VP,34045
1,47,Company Invited,1,35,Salaried,Male,2,3,Standard,4,Married,2,1,3,1,0,Senior Manager,26849
0,28,Self Enquiry,1,15,Small Business,Male,3,3,Basic,3,Married,2,0,1,1,0,Executive,17070
0,37,Self Enquiry,3,12,Small Business,Male,3,3,Deluxe,3,Married,5,0,3,1,0,Manager,21502
0,21,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Single,2,0,5,1,2,Executive,18230
0,37,Company Invited,1,6,Small Business,Female,3,3,Standard,3,Married,3,1,3,0,0,Senior Manager,28603
0,35,Self Enquiry,1,28,Salaried,Female,3,1,Standard,4,Married,1,0,5,1,2,Senior Manager,26996
0,38,Self Enquiry,3,13,Small Business,Female,2,1,Deluxe,5,Married,2,1,3,1,1,Manager,20605
0,26,Company Invited,1,6,Salaried,Female,2,3,Deluxe,4,Married,2,0,5,1,1,Manager,21397
0,50,Self Enquiry,1,10,Salaried,Male,3,3,King,4,Married,4,0,5,0,1,VP,34144
0,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Married,4,1,5,1,0,AVP,32584
0,42,Self Enquiry,3,6,Salaried,Male,1,3,Deluxe,3,Married,2,0,3,1,0,Manager,19907
0,55,Self Enquiry,1,26,Large Business,Male,2,3,Deluxe,3,Married,4,1,1,0,0,Manager,20415
0,37,Self Enquiry,1,6,Salaried,Female,2,3,Basic,3,Single,2,0,1,1,0,Executive,17115
1,44,Company Invited,1,30,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,Executive,18161
0,38,Self Enquiry,1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,1,Manager,20745
1,26,Self Enquiry,1,22,Small Business,Male,2,3,Basic,4,Married,3,1,1,1,0,Executive,17373
0,28,Self Enquiry,1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,1,1,Executive,18310
0,49,Company Invited,1,16,Salaried,Female,2,3,King,5,Single,1,1,3,0,1,VP,33665
0,31,Company Invited,3,11,Small Business,Female,2,3,Basic,4,Married,2,0,3,0,0,Executive,17789
1,26,Self Enquiry,3,10,Small Business,Male,2,4,Deluxe,3,Single,2,1,1,1,0,Manager,20828
0,37,Company Invited,1,15,Small Business,Male,2,3,Basic,3,Married,2,1,1,0,1,Executive,17326
0,42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Married,6,0,3,1,1,AVP,28525
1,18,Self Enquiry,1,9,Small Business,Male,2,3,Basic,3,Single,2,0,4,1,0,Executive,16420
0,35,Self Enquiry,3,22,Small Business,Male,3,3,Standard,4,Married,1,0,1,1,1,Senior Manager,23020
0,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,1,0,1,Manager,20482
0,41,Self Enquiry,3,8,Salaried,Male,2,3,Super Deluxe,4,Single,2,0,3,1,1,AVP,31015
0,18,Self Enquiry,3,16,Small Business,Female,3,4,Basic,3,Single,2,0,1,0,2,Executive,16200
0,28,Self Enquiry,1,22,Small Business,Male,3,1,Deluxe,5,Single,1,0,5,0,1,Manager,20661
0,31,Self Enquiry,3,13,Large Business,Male,3,1,Deluxe,3,Married,5,0,1,1,1,Manager,21929
0,39,Self Enquiry,1,6,Small Business,Male,2,1,Standard,3,Married,1,0,3,1,0,Senior Manager,24613
0,36,Company Invited,1,30,Salaried,Female,2,3,Deluxe,4,Married,1,0,3,1,1,Manager,20674
0,32,Self Enquiry,3,13,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,1,0,Manager,20484
0,38,Self Enquiry,1,31,Salaried,Female,2,4,Standard,4,Married,4,0,3,0,1,Senior Manager,27061
0,58,Company Invited,1,6,Salaried,Male,2,5,Deluxe,3,Married,3,1,1,1,1,Manager,20660
0,31,Self Enquiry,2,8,Salaried,Male,3,4,Deluxe,5,Married,4,0,3,0,2,Manager,21410
0,45,Company Invited,1,13,Salaried,Male,3,3,Standard,5,Married,2,0,1,1,0,Senior Manager,20210
0,31,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17695
0,33,Company Invited,1,11,Salaried,Female,3,3,Standard,4,Married,7,0,3,1,1,Senior Manager,26878
0,39,Self Enquiry,1,16,Small Business,Male,3,3,Super Deluxe,5,Married,2,1,3,1,2,AVP,32068
0,43,Company Invited,1,16,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,0,Executive,17455
0,49,Self Enquiry,1,6,Large Business,Female,2,4,Super Deluxe,3,Single,1,1,3,0,0,AVP,28964
0,27,Self Enquiry,1,11,Salaried,Female,2,3,Basic,4,Single,2,1,3,0,1,Executive,17478
0,32,Self Enquiry,3,14,Large Business,Female,3,4,Deluxe,4,Married,2,1,1,1,2,Manager,20228
0,31,Self Enquiry,3,13,Small Business,Male,3,3,Deluxe,3,Married,5,0,1,0,0,Manager,22547
0,32,Self Enquiry,1,8,Small Business,Female,3,1,Deluxe,3,Single,1,0,3,0,0,Manager,20055
0,30,Self Enquiry,1,34,Small Business,Female,3,3,Deluxe,3,Married,2,0,3,1,2,Manager,20775
0,31,Company Invited,1,13,Salaried,Female,2,4,Standard,3,Married,2,0,1,1,0,Senior Manager,23943
0,39,Company Invited,1,13,Small Business,Male,2,4,King,3,Married,2,0,5,1,0,VP,34272
1,39,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,3,Married,5,1,4,1,1,Manager,20238
0,47,Self Enquiry,1,11,Salaried,Male,2,3,King,3,Married,5,0,1,1,0,VP,33300
0,43,Company Invited,1,16,Salaried,Female,2,4,Deluxe,3,Married,2,0,3,1,0,Manager,20257
0,27,Company Invited,3,6,Small Business,Male,3,3,Deluxe,4,Married,1,1,1,0,1,Manager,21349
0,43,Self Enquiry,1,13,Salaried,Female,2,3,Standard,5,Married,1,0,5,1,0,Senior Manager,24985
0,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Married,3,1,3,1,0,Manager,22457
1,29,Self Enquiry,1,14,Salaried,Male,3,5,Basic,5,Married,2,1,3,0,1,Executive,17119
0,30,Self Enquiry,3,11,Small Business,Female,1,4,Deluxe,3,Married,2,0,1,1,0,Manager,21118
0,27,Self Enquiry,3,14,Small Business,Female,2,3,Deluxe,4,Married,2,0,1,0,1,Manager,21214
0,37,Self Enquiry,1,11,Small Business,Male,3,3,Deluxe,3,Married,1,0,3,1,2,Manager,21347
0,38,Self Enquiry,1,21,Salaried,Male,3,4,Standard,3,Married,1,1,5,1,2,Senior Manager,26510
0,31,Self Enquiry,1,13,Small Business,Female,2,3,Standard,3,Unmarried,2,1,4,1,1,Senior Manager,22143
0,29,Self Enquiry,3,16,Small Business,Female,2,4,Deluxe,4,Married,2,1,5,1,0,Manager,23268
0,35,Self Enquiry,1,11,Large Business,Male,3,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,23095
0,23,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,1,Executive,17904
0,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,2,Manager,21032
0,47,Company Invited,3,10,Small Business,Male,3,3,Deluxe,3,Single,4,0,4,0,2,Manager,17976
0,42,Self Enquiry,1,29,Salaried,Female,2,3,Super Deluxe,3,Single,3,0,3,0,0,AVP,30992
0,42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17696
0,32,Self Enquiry,1,8,Small Business,Female,3,3,Basic,4,Married,2,0,4,0,1,Executive,17370
0,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Married,4,0,4,0,1,Senior Manager,27504
0,37,Self Enquiry,1,12,Small Business,Male,2,1,Deluxe,5,Married,5,1,3,1,1,Manager,20974
0,26,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,0,1,Manager,20296
0,42,Self Enquiry,1,8,Salaried,Male,3,4,Deluxe,3,Unmarried,4,0,1,1,0,Manager,21781
1,21,Company Invited,3,6,Large Business,Female,3,4,Basic,4,Single,2,1,5,1,2,Executive,17174
0,36,Company Invited,3,6,Small Business,Female,2,3,Deluxe,3,Unmarried,5,0,1,1,1,Manager,21653
0,36,Company Invited,3,9,Small Business,Male,2,4,Standard,3,Married,5,0,1,0,0,Senior Manager,24699
0,57,Self Enquiry,1,6,Small Business,Male,2,3,Deluxe,3,Married,3,0,3,0,1,Manager,21755
0,40,Self Enquiry,1,16,Salaried,Female,2,1,Basic,3,Married,4,1,3,0,1,Executive,17213
0,21,Company Invited,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,4,1,0,Executive,17610
1,33,Self Enquiry,3,11,Small Business,Female,2,3,Basic,3,Single,2,1,1,0,1,Executive,17851
0,46,Company Invited,1,13,Small Business,Female,1,3,Deluxe,3,Married,3,0,5,1,0,Manager,20258
1,41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355
0,50,Self Enquiry,1,16,Large Business,Male,3,4,Standard,3,Unmarried,7,0,5,1,1,Senior Manager,25496
1,40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Married,3,1,3,1,0,Manager,21380
0,31,Self Enquiry,1,15,Salaried,Male,2,4,Basic,4,Single,1,1,3,1,0,Executive,17657
1,21,Self Enquiry,3,18,Salaried,Female,2,1,Basic,4,Single,2,0,5,0,1,Executive,17716
0,29,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,0,0,Executive,17201
0,35,Self Enquiry,1,15,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,1,0,1,Manager,21540
0,28,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,1,Manager,20253
0,49,Self Enquiry,1,13,Salaried,Male,2,4,Standard,3,Unmarried,1,0,1,1,0,Senior Manager,25965
0,36,Self Enquiry,1,8,Salaried,Female,3,3,Basic,3,Married,5,0,5,1,0,Executive,17543
1,34,Company Invited,3,25,Small Business,Male,3,1,Deluxe,3,Single,1,1,1,0,0,Manager,20304
0,55,Self Enquiry,1,8,Salaried,Female,3,3,Super Deluxe,3,Single,3,1,5,0,0,AVP,31659
0,30,Self Enquiry,3,8,Large Business,Male,3,3,Basic,4,Married,2,0,3,1,0,Executive,17476
1,26,Company Invited,1,9,Large Business,Male,3,3,Basic,5,Single,1,0,3,0,1,Executive,18102
0,22,Self Enquiry,1,17,Small Business,Female,2,3,Basic,4,Married,2,0,1,1,1,Executive,17244
0,36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Married,2,0,1,1,1,Senior Manager,22596
1,30,Company Invited,1,10,Large Business,Male,2,3,Basic,3,Single,1,1,4,1,0,Executive,17285
0,37,Self Enquiry,1,20,Salaried,Female,3,3,Basic,5,Married,2,0,4,1,1,Executive,18034
0,40,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,4,Married,1,0,1,0,0,Manager,20715
0,42,Self Enquiry,1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,0,2,Executive,17576
0,43,Self Enquiry,1,18,Salaried,Male,2,4,Super Deluxe,4,Married,2,0,3,1,1,AVP,29336
0,54,Self Enquiry,1,11,Small Business,Male,2,3,King,5,Married,5,0,4,1,0,VP,34406
0,34,Company Invited,3,10,Small Business,Female,3,3,Deluxe,3,Married,1,0,1,0,0,Manager,21538
0,43,Company Invited,1,27,Small Business,Male,3,3,Basic,3,Married,1,0,4,1,2,Executive,17258
0,31,Self Enquiry,1,6,Salaried,Male,3,4,Basic,5,Married,2,0,4,1,1,Executive,17218
0,39,Company Invited,1,6,Salaried,Male,2,3,King,3,Married,2,1,3,0,0,VP,34197
0,56,Company Invited,3,12,Salaried,Female,2,1,Super Deluxe,5,Married,1,0,3,1,0,AVP,28212
0,30,Self Enquiry,3,18,Large Business,Female,2,3,Deluxe,3,Unmarried,1,0,1,1,1,Manager,21577
0,41,Self Enquiry,3,6,Small Business,Male,2,1,Standard,5,Married,2,0,3,1,1,Senior Manager,23392
0,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Married,3,1,1,1,0,Senior Manager,22969
0,45,Self Enquiry,1,16,Salaried,Male,3,3,Basic,3,Married,4,0,5,0,2,Executive,17654
0,52,Self Enquiry,1,10,Salaried,Female,1,3,Super Deluxe,3,Married,3,0,5,1,0,AVP,31555
0,30,Self Enquiry,1,8,Salaried,Female,2,5,Deluxe,3,Single,3,0,1,1,0,Manager,21091
0,60,Self Enquiry,1,13,Salaried,Female,2,3,King,5,Married,6,0,5,1,0,VP,34566
1,24,Self Enquiry,3,6,Large Business,Female,3,3,Basic,4,Single,2,1,4,0,0,Executive,18202
1,34,Company Invited,3,12,Small Business,Female,2,5,Basic,3,Married,1,0,4,0,1,Executive,17351
0,38,Company Invited,1,8,Salaried,Male,2,3,Basic,3,Married,2,1,5,1,0,Executive,16702
0,40,Self Enquiry,3,8,Salaried,Female,3,3,King,3,Married,1,0,3,1,0,VP,33041
0,26,Self Enquiry,1,29,Salaried,Female,2,3,Basic,3,Married,2,0,3,0,0,Executive,17886
0,30,Company Invited,1,9,Salaried,Male,2,3,Basic,3,Married,5,0,3,1,0,Executive,17097
0,29,Self Enquiry,1,9,Small Business,Male,3,4,Standard,3,Married,2,0,1,0,2,Senior Manager,26935
1,29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Married,6,0,3,1,2,Executive,17546
1,19,Self Enquiry,2,8,Large Business,Male,2,4,Basic,3,Single,2,0,3,0,0,Executive,17564
0,30,Company Invited,3,28,Salaried,Female,3,3,Standard,5,Married,1,0,1,1,1,Senior Manager,23412
0,57,Self Enquiry,3,35,Small Business,Male,2,4,Super Deluxe,3,Married,4,0,3,1,0,AVP,29118
0,50,Self Enquiry,1,35,Salaried,Male,2,4,Super Deluxe,3,Married,1,0,5,1,1,AVP,32046
